"GSM1873688","GSM1873721","GSM1873744","GSM1873750","GSM1873753","GSM1873754","GSM1873757","GSM1873758","GSM1873765","GSM1873777","GSM1873779","GSM1873780","GSM1873788","GSM1873792","GSM1873795","GSM1873797","GSM1873800","GSM1873805","GSM1873807","GSM1873809","GSM1873815","GSM1873817","GSM1873818","GSM1873823","GSM1873825","GSM1873829","GSM1873830","GSM1873832","GSM1873836","GSM1873845","GSM1873846","GSM1873847","GSM1873853","GSM1873856","GSM1873863","GSM1873864","GSM1873867","GSM1873871","GSM1873874","GSM1873882","GSM1873883","GSM1873886","GSM1873897","GSM1873898","GSM1873902","GSM1873904","GSM1873907","GSM1873910","GSM1873911","GSM1873912","GSM1873913","GSM1873914","GSM1873915","GSM1873916","GSM1873917","GSM1873918","GSM1873919","GSM1873920","GSM1873921","GSM1873922","GSM1873924","GSM1873926","GSM1873928","GSM1873930"
"cg02924954",0.791065102980622,0.847023190700748,0.839092024080965,0.881389566389017,0.840107146872537,0.837531225928591,0.796973992956922,0.850672113499702,0.864368527159192,0.897696007422652,0.885516645162212,0.863638685885573,0.889781629151478,0.853761364362043,0.867967192183373,0.833983935182496,0.852665232895005,0.895243143775185,0.899925145520851,0.822552962695809,0.847564720570592,0.902975960400873,0.914701037976647,0.896920339810683,0.871054773844805,0.873505931514556,0.860887625817296,0.846292326983962,0.848071305392542,0.873993351845167,0.865377436511574,0.886613073376786,0.858411049776215,0.900095601299795,0.825672577155636,0.903298807895842,0.821023607809853,0.862732649279749,0.910921219134509,0.882997803884935,0.915313202608893,0.896855978032196,0.901013092413412,0.890734266531714,0.858307556106968,0.826485721306966,0.862683740763085,0.868641999948278,0.881209335430855,0.88576625094598,0.434505755608674,0.878952455235987,0.913563592623988,0.872265310636158,0.872060886264592,0.909123251805145,0.848498305789851,0.894222208923711,0.869050948584265,0.875679090858951,0.883863277996762,0.857604634181364,0.86966300790251,0.820077388178299
"cg24515131",0.85895,0.9132124,0.9130952,0.9277219,0.8998612,0.9082307,0.9228798,0.8942602,0.9051409,0.9106655,0.9100374,0.894089,0.9066401,0.8923821,0.9179314,0.9116012,0.8752228,0.9088972,0.9265137,0.8905244,0.8673406,0.9189435,0.9305108,0.9279905,0.9154863,0.9068199,0.917554,0.9159576,0.9302912,0.9052563,0.9196708,0.9200783,0.935212,0.9258471,0.8907239,0.9274668,0.8846334,0.8921902,0.9066192,0.9092354,0.9164624,0.9042619,0.9234892,0.9258031,0.9083899,0.9228255,0.9338779,0.9108242,0.9228598,NA,0.5976699,0.9090462,0.9340568,0.896262,0.8893066,0.9375628,0.8364982,0.8975377,0.912689,0.9235622,0.910908,0.8910247,0.9110516,0.8995786
"cg18387659",0.810461298342726,0.921330662491586,0.887490411299492,0.9248476833769,0.853549752239062,0.821895780557034,0.751053212583606,0.898795630807502,0.878768551652691,0.932211138677634,0.933124940479571,0.939787841073406,0.899525232704075,0.751996857151588,0.60988969419265,0.753908424842296,0.926095624664252,0.92018834320378,0.91956599320531,0.600600479451147,0.907054523950411,0.925500470874955,0.93612301658393,0.911151592522991,0.832400764744792,0.716875290278966,0.829694987621723,0.915175391434699,0.851986258520941,0.900982848256045,0.927171812027094,0.908077720730743,0.899672745175699,0.914788145460694,0.949853887198461,0.931979972381021,0.816679961122736,0.796273481179127,0.906350431928109,0.939785953554889,0.918996800149305,0.910068611989768,0.957405710225239,0.897644173651498,0.890269520319941,0.932920075308835,0.820789789272237,0.887245747509484,0.892190648478882,0.894174871104806,0.411029775032242,0.936676205707749,0.924463632058416,0.81024219804103,0.87776892727477,0.859458244151218,0.84851155286969,0.901229908482587,0.904138162384573,0.922946581043632,0.913447734618859,0.917996004310385,0.911911736275082,0.843076575518195
"cg05570367",0.907118076943669,0.93828646072813,0.935307311734535,0.939224869768102,0.910739926431735,0.923449568810585,0.938456459591291,0.945724991532528,0.942408239549065,0.932893126574967,0.946430081267695,0.946935120565023,0.948307103294537,0.925642362442402,0.946454486783995,0.936652902933101,0.94170734128452,0.939500903693305,0.939455659957368,0.919840628205147,0.937581005032223,0.940550888719062,0.960490065389008,0.952590308898172,0.935216945443887,0.941740003139561,0.947492842329239,0.932148312522945,0.916744472835957,0.949433894079076,0.925934760949382,0.924899637013433,0.953152150362135,0.935415187959527,0.910986249549818,0.937335285976453,0.920236660755231,0.929746019778075,0.929834193563026,0.939240400478687,0.95421075898408,0.935402765186954,0.944497199175732,0.938780960625957,0.922987143605468,0.919504403541703,0.958881706246098,0.939355316128044,0.938534237757737,0.939340949413307,0.862476228876093,0.936193271433699,0.923776408276547,0.949492087623229,0.945746618848267,0.937624781694032,0.948492480797799,0.920674581895382,0.941050821886971,0.953542330948098,0.951619455967887,0.950963628315483,0.934263155633194,0.932789134773708
"cg26059292",0.118905169639073,0.24770626462171,0.269862154283907,0.284394056794951,0.134230032417896,0.216109784010489,0.172716818153483,0.345658698386426,0.255509817295203,0.374689662118681,0.267471381765929,0.472707426796174,0.293717300131914,0.140478178637509,0.161040332692841,0.255298964633175,0.292491161282992,0.301401962429409,0.294991587492289,0.329264635274533,0.39626664936574,0.274491486755765,0.362876077920303,0.293729102543293,0.0875399036384554,0.150348409307192,0.167949537477253,0.306186425194582,0.236581410035728,0.283305228157479,0.324613827842722,0.361518203738354,0.30823030314728,0.439220297966585,0.0765013615940577,0.470920870452934,0.169576048423098,0.270691185092832,0.268560785921645,0.373039056651836,0.385113138075652,0.388590856081752,0.38532986714155,0.237080392432987,0.247727079366146,0.542900253742852,0.257915523699766,0.318148981212625,0.250561553853883,0.360342435672243,0.138096813344488,0.356803829921883,0.342983780113665,0.280122958388354,0.243251175362203,0.259600231101965,0.163953696657015,0.253703618270277,0.349529298009738,0.24449701851235,0.331469588199692,0.38135023874249,0.398666904225361,0.102077418078355
"cg06328674",0.898146755937347,0.918005122692601,0.909206958227801,0.904485020733075,0.928894202211042,0.930367217044525,0.919480772040933,0.923753802382446,0.942592540783512,0.942322731124623,0.932823580596739,0.940990681341794,0.919831592546051,0.90590267125535,0.917807948703349,0.901596204987973,0.909190807160662,0.915163821486735,0.943846458262454,0.745247572501847,0.91864193995485,0.935950184627287,0.95228906189542,0.932875383879372,0.897903665525352,0.921169618839748,0.923640596861039,0.917948640348105,0.909167155940211,0.930091325893293,0.931633397834329,0.921670606663739,0.92696238740264,0.918074415927063,0.917340448048096,0.9358408582287,0.884628963899841,0.919748397492787,0.933073011837349,0.924409920108675,0.918983586070925,0.945786828712329,0.928448232544532,0.917852817697121,0.919617908626328,0.936035789982092,0.92877102993881,0.916348708085252,0.913758989913689,0.921816094708483,0.528364389425269,0.920328447507913,0.933328690064582,0.923280161625908,0.93188143252553,0.93106361910419,0.938852233077086,0.915881513706226,0.937040869988506,0.922279004865629,0.91399921987225,0.92494444721025,0.933766531134761,0.902737635076026
"cg07356555",0.740483228583761,0.829018960892284,0.814216087847889,0.837358827937009,0.836176896705212,0.818939060752963,0.800836340159727,0.832534723367643,0.864507521250967,0.878449005706696,0.886657871338787,0.885088430488794,0.865910498000894,0.799426321133008,0.83675068136966,0.815996138368086,0.819752784386601,0.872553694627445,0.864925462246944,0.834024309225001,0.873823643124402,0.887923947914448,0.890240316384894,0.843840330340811,0.787220543706893,0.8149573242007,0.86203816297842,0.843743795914924,0.851093169430526,0.843891475823442,0.849792856969054,0.836983538308806,0.855339240947969,0.84956990696376,0.867647556943424,0.890634763122899,0.831553264534133,0.857668368818055,0.892144922914654,0.868315464840042,0.880298037816728,0.879739461066247,0.888388247879172,0.848069412376055,0.868887895600216,0.869882949769932,0.825380987756953,0.854111625108961,0.846957229162719,0.840496498663798,0.53030452014116,0.863776335383839,0.845702856315639,0.869865203071764,0.888230819164151,0.860847513178437,0.868531641891585,0.847592716184409,0.829987793295588,0.824517485020375,0.85449832943618,0.851465483044597,0.855442987862157,0.801060104084294
"cg16419019",0.9191977,0.9298246,0.9568504,0.9622177,0.9537786,0.9609361,0.9754002,0.9740166,0.9385085,0.9653743,0.9614035,0.9669457,0.976693,0.9688851,0.9615533,0.9668874,0.9655039,0.9666488,0.9754727,0.9476204,0.9632557,0.9712688,0.9695715,0.9646249,0.9660618,0.93804,0.9687635,0.9712348,0.9744908,0.9649973,0.9673333,0.9677755,0.9796676,0.9675824,0.9748231,0.9677419,0.9565089,0.9464782,0.9655333,0.9605324,0.9698915,0.96984,0.9687051,0.9517466,0.9742217,0.9699316,0.9623865,0.9599267,0.9594278,0.9619662,0.45834,0.9639246,0.9605172,0.9689777,0.9637681,0.976055,0.9683836,0.9752171,0.9704931,0.9594023,0.9568651,0.9658241,0.9651529,0.9372045
"cg10826702",0.857139192211466,0.911886359056017,0.888309964908631,0.890256338885888,0.894789224101326,0.844571624091263,0.861968419448198,0.878560397891227,0.816898791765081,0.827228054084284,0.825228019934319,0.873264853789212,0.903479662008977,0.887615965452126,0.861157712226647,0.888387385762241,0.909569660003793,0.89700793195793,0.913033251604511,0.874865165048474,0.86562620963829,0.869256784087306,0.923606739335869,0.888395385162517,0.896362540311463,0.856608627413076,0.905637209599475,0.900045018973247,0.89901448131413,0.873626316160855,0.857091564378672,0.833923186877801,0.845634778930077,0.898536954387609,0.876911951278196,0.897884901220482,0.891368970391559,0.845971475340707,0.918735324974829,0.911796360796132,0.9035118367706,0.895551076642667,0.85845832590218,0.871414897693948,0.802914075100222,0.815211129040653,0.919674972022344,0.871736926561872,0.877089387862667,0.846039606132253,0.381174805166243,0.824244559303748,0.890627657325266,0.863990147858028,0.854419693196314,0.858603470390122,0.735568474164265,0.845968650137102,0.823264638047875,0.827864094982561,0.886101520580271,0.893023445128416,0.846120541927659,0.859657940668973
"cg20257634",0.947915142053206,0.94956161118768,0.971858136651856,0.966543602624111,0.967315354722905,0.973340093079121,0.944698636708912,0.976638630460731,0.970507974383694,0.967667979887371,0.971623113717675,0.971197577232661,0.969870711125708,0.955149508421987,0.944125190088188,0.969470209383726,0.966723352282634,0.978272214108818,0.970664772885293,0.968840306293723,0.957903812442469,0.979009155533134,0.982869294286018,0.960057971886954,0.965654850484078,0.940754968513136,0.964827224052255,0.982597394757341,0.978162840400814,0.972517433219276,0.972202020167783,0.979891552112584,0.935271303793612,0.975573137071976,0.963782134526655,0.982726865349961,0.952558224241979,0.979638009803665,0.967203380273445,0.9514125166944,0.976303275133548,0.972405950086785,0.986156287860599,0.97666337480254,0.976819095763757,0.975824347630907,0.965709000420532,0.969365209578177,0.981433354335213,0.981854810340979,0.871419414875613,0.976357265194782,0.96560834777742,0.975695008100811,0.967339285511548,0.979287385753244,0.97418162722035,0.972715098943366,0.97986644733791,0.972621560598188,0.96677480870194,0.977099041975833,0.975500094808078,0.909028546583493
"cg16661473",0.900798459544242,0.924192203274281,0.929724560028269,0.940701455076736,0.908782378153208,0.93254392084504,0.891535952909573,0.948561045246757,0.932294967727299,0.94123902827118,0.939520053252305,0.950126799474986,0.945352605792197,0.940297655579968,0.940571051711883,0.948150803158552,0.947155675158337,0.948560184146225,0.955252469246196,0.934991706995618,0.954019920493893,0.970629998678299,0.967171399874602,0.943541116655278,0.926875367254532,0.923573957853128,0.92383091597495,0.955234808111663,0.928887686624652,0.955520533121459,0.939397480466478,0.957670660678081,0.969673640891614,0.962100278095148,0.94992585977891,0.956439269933094,0.903758605683089,0.94193829505307,0.953847005062793,0.963894943858598,0.955653390627392,0.957238729414438,0.967546966655947,0.959495275974194,0.951326072257292,0.955007788406032,0.950977904392905,0.949528758353556,0.941206646591448,0.96028271455979,0.484569716465717,0.939330734775655,0.96505218251118,0.954564017211011,0.970523021040435,0.948767475881049,0.95547654998926,0.962500502326621,0.963889251743977,0.938408218646377,0.940085607081807,0.95307076061497,0.954676878605674,0.933756287462004
"cg27299021",0.858086928846146,0.841922438728094,0.868211655437488,0.88354243132555,0.838039709586676,0.858417131735646,0.860108496452729,0.922186112644666,0.903821272125116,0.908993819715802,0.919812482826449,0.910236529689432,0.905007340469368,0.913614970911795,0.936118919084632,0.906647698732143,0.882135367715764,0.921308653005973,0.918622802278997,0.862134092572657,0.910747698012661,0.944905017668692,0.933050253116946,0.890523545690875,0.893041058103417,0.857804344763872,0.92710886370395,0.934853484512291,0.907112085910533,0.895224790744414,0.889190813103718,0.88474199282333,0.920625071768418,0.909004079234233,0.891749314137515,0.910402802771982,0.840189129432867,0.860649153401325,0.909484889821505,0.91111122163677,0.903140867438148,0.896588947127754,0.925259289893218,0.923076642783438,0.929400599765403,0.877065583342858,0.911530885923868,0.833776374585102,0.835894103023441,0.860804489681135,0.564492988313366,0.844061417679679,0.84979973478604,0.860998812845647,0.852367833359723,0.829015505723707,0.88884703528617,0.859849887745623,0.858017084911093,0.856344033380492,0.876817811043793,0.897632649744247,0.831396900303785,0.864591236543385
"cg16772023",0.8390204,0.945888,0.9229344,0.946871,0.8940305,0.8355921,0.7807046,0.9364427,0.9490851,0.9453542,0.9448249,0.9368359,0.9349487,0.8594267,0.7712963,0.9280288,0.9304521,0.9351699,0.947439,0.8828561,0.9049414,0.9334382,0.9405223,0.8717327,0.8684162,0.8179694,0.8969228,0.9671975,0.8675094,0.9444023,0.9441744,0.9452565,0.8307655,0.9393254,0.9177872,0.9351404,0.8595257,0.9127244,0.9283935,0.9278769,0.9300076,0.9431515,0.9466777,0.9161811,0.9194368,0.9167873,0.9341685,0.9138725,0.9270715,0.9552374,0.4519701,0.9309429,0.9201128,0.9469846,0.9247457,0.9382516,0.9401084,0.9520797,0.9472595,0.9201031,0.9431381,0.9404597,0.9352348,0.9092998
"cg11323585",0.8150516,0.8783086,0.8704444,0.8732926,0.8686837,0.8602137,0.8308613,0.8665149,0.8854701,0.8618652,0.8782133,0.8563324,0.8628632,0.847569,0.8234379,0.8595818,0.8633735,0.855055,0.8902634,0.8217759,0.8762587,0.8641436,0.9004402,0.8509696,0.8654701,0.8503143,0.8764583,0.869029,0.8438591,0.8781736,0.8772942,0.8691865,0.8655794,0.8813103,0.8640896,0.8773828,0.8458363,0.8520325,0.8674508,0.8602463,0.8937954,0.8771656,0.8795626,0.8813781,0.865212,0.8707954,0.8880509,0.8800448,0.8660592,0.888697,0.5670445,0.8644353,0.8884885,0.8764045,0.874183,0.8683913,0.8946275,0.8654822,0.885517,0.8673735,0.8499262,0.881555,0.8696575,0.8536509
"cg04992974",0.9202155,0.9275843,0.9416951,0.9488577,0.9497476,0.9436025,0.937218,0.950794,0.933614,0.9416935,0.9527559,0.9458434,0.9434233,0.9515072,0.940311,0.940222,0.9561301,0.9513569,0.9637213,0.8882943,0.9572266,0.9517266,0.9478233,0.9321545,0.9525602,0.9323583,0.9302832,0.9613081,0.9566487,0.9367126,0.9506118,0.9500592,0.9639581,0.9485149,0.9621441,0.9480707,0.9166667,0.9493294,0.9344624,0.940236,0.9495248,0.9355895,0.9470182,0.9598416,0.9699231,0.9615309,0.9594377,0.9384103,0.9535714,0.9325565,0.7015883,0.9563353,0.9633527,0.9617103,0.9529231,0.9557135,0.9391962,0.9441797,0.9607338,0.9457306,0.9532374,0.9602464,0.9562674,0.8844079
"cg26540630",0.7239057,0.8784441,0.8484102,0.8425186,0.8115904,0.7627883,0.7533857,0.8234192,0.8543122,0.8555086,0.8453755,0.8558029,0.8526331,0.8477205,0.8505358,0.8011511,0.869102,0.8670201,0.8806334,0.8006101,0.8513814,0.8706219,0.8550432,0.8096756,0.8469985,0.8517211,0.7799598,0.8514544,0.7975314,0.8600875,0.846312,0.8680989,0.8388225,0.9027307,0.8717481,0.8749353,0.7651891,0.8596659,0.8866279,0.8559542,0.8735632,0.8959078,0.8673764,0.866818,0.8339346,0.86586,0.8815551,0.8814362,0.8434072,0.905997,0.4461431,0.8859236,0.8685477,0.900665,0.869403,0.8910086,0.888504,0.8801627,0.891349,0.8902463,0.8754771,0.8727323,0.8926775,0.8313641
"cg27336068",0.573223658199457,0.833026381474094,0.671397059145187,0.70722457043974,0.173020295008698,0.158308919003061,0.22597340063857,0.682622586249847,0.692956281469448,0.888947327993128,0.825088228510079,0.819260044171271,0.719752207401035,0.249789824779997,0.10028235600469,0.60698065161606,0.684902982619904,0.849104282700058,0.85015533953856,0.720754899135119,0.816396810815647,0.866073627430481,0.858427514328487,0.240160253186402,0.480089764308431,0.302319402019915,0.474802951273856,0.768280058255133,0.284601151748982,0.75740309312374,0.833772879599033,0.839626646568499,0.695598002976784,0.908955359695017,0.84255653871704,0.893490323114399,0.336657044786986,0.741587195441949,0.835187265636924,0.84572931923213,0.872124784316867,0.81935886465003,0.823462041431612,0.787451703209601,0.829919206306257,0.83369769521411,0.738126402138017,0.672131009288865,0.81825018979056,0.839771533771209,0.228113791213498,0.840406181245282,0.857802540010976,0.884326731091551,0.851705358607029,0.899567145065398,0.854955143518722,0.922071811921019,0.89010997176792,0.89225727765473,0.771505124671768,0.768285931953048,0.778153634776088,0.246787397288129
"cg06422309",0.662545457031929,0.819180074263152,0.773882698071159,0.789837657987866,0.608101926562273,0.522585131980625,0.555078185814323,0.852493097312265,0.807677627984668,0.917543768809149,0.830880608521255,0.918149753358578,0.846140069335358,0.715535787678502,0.658713010623307,0.715486638829455,0.836585941648484,0.862136114754069,0.802354416384758,0.838507534307205,0.895726543310513,0.893762168544592,0.873673059741888,0.506538645308373,0.737080544072352,0.711217011821415,0.672608135459839,0.856340351050131,0.531327608448096,0.841172367566057,0.811912876159382,0.87462539825359,0.681152746094012,0.907242837876438,0.920615470242236,0.896480786869408,0.622060487590713,0.845982609663896,0.799632674973164,0.836230962641124,0.873958312764557,0.883358500320739,0.900654497306596,0.728513796298588,0.857363471652723,0.914594006084629,0.844360880222496,0.878039495821772,0.888003126851525,0.86444351355047,0.377288442694474,0.843959023434285,0.916535157405791,0.83093955844213,0.832425871137516,0.871377162957647,0.85043589637017,0.826492182647412,0.858846544006554,0.756883826440151,0.855692803315666,0.883314358192047,0.858280852022214,0.61009589103389
"cg20151301",0.35665272060291,0.653788709052751,0.63884947276651,0.794400261024021,0.375243982766778,0.422151622426318,0.459373454838086,0.705073077992447,0.697851830821003,0.813903394589481,0.788593823824989,0.783379877780189,0.773161963383466,0.743870640855574,0.82200311461424,0.395767927518422,0.803076085591859,0.798060769910457,0.790445561218982,0.347643864371116,0.731163194972911,0.845143259708214,0.814310664020783,0.480504979630487,0.714872074303269,0.759991355924941,0.342874578613035,0.79469643007159,0.419949895413782,0.759107593971927,0.758912312812489,0.797296371088025,0.655526675037767,0.876844115168277,0.417964342124412,0.751964519128515,0.381273542147519,0.721722415004045,0.653466036717818,0.794723941785802,0.792072983728645,0.85021241353512,0.765421290067206,0.661002225182516,0.537135539425103,0.114319791438467,0.611432720761604,0.789722765726757,0.767074180340382,0.696109550810625,0.204672304978531,0.845097720014841,0.827146794099231,0.702313223112269,0.829832027682738,0.740969621683782,0.484441002582305,0.699294770453365,0.783460228149007,0.831378285030219,0.738571870111581,0.770271719738315,0.738541712104599,0.66447667577203
"cg06385202",0.637329104263365,0.684390542050204,0.650569246654519,0.508598553618338,0.39777130268736,0.296553181368833,0.400521042213699,0.636581653386783,0.6434399615802,0.512318504246194,0.580382855831822,0.671174582213787,0.633466862703055,0.558842730444964,0.662234371746695,0.549252891330356,0.628533020863344,0.619795535016104,0.692248834318467,0.477936148472416,0.48061095677828,0.603974222695405,0.753309081718722,0.29235297775527,0.740422069373458,0.601801063237301,0.568260425797185,0.638871856849127,0.355237474504576,0.657080831062944,0.627818859226351,0.604383071607249,0.551466744417065,0.709513714841622,0.793086679438672,0.718541675231746,0.413804230079994,0.642532353598361,0.56800105204899,0.62196409260898,0.682669296597942,0.620901858270146,0.743674314609716,0.441303122537594,0.444385805430377,0.596281459035958,0.694265762965385,0.555363474314901,0.673115022333364,0.667243634360352,0.28802741181891,0.621962176177181,0.618966036376862,0.624468473979639,0.627500007906866,0.641380221517813,0.598306453183056,0.660651503058751,0.554937328170983,0.606130088913097,0.714823396615655,0.681419816417591,0.514815883551516,0.57558315274267
"cg13885156",0.929398520693792,0.9418240852483,0.917084573209578,0.931976328420074,0.935792681010559,0.952515834061283,0.95824186224924,0.966326825748431,0.948280546462095,0.956454594451415,0.954557072938906,0.953717886820587,0.954098429577673,0.936271903072095,0.928567444645544,0.952656298959743,0.938264453109183,0.962804292451421,0.960902117279149,0.935554683240334,0.967855257841765,0.963752691171402,0.9628992461101,0.947377495527625,0.928277945809773,0.928967971655342,0.946997950042259,0.970038084619252,0.941524963943637,0.94258244111853,0.948417928555215,0.95514304886725,0.962772350417211,0.926301419049672,0.935097048495786,0.944374075949296,0.920478320176222,0.939528587716175,0.947244015747168,0.944563610184995,0.956042524415307,0.962082652773408,0.960738325042222,0.952709569835967,0.964479172092305,0.954084667045632,0.953863579549503,0.937416163327993,0.920466126007547,0.940743326013865,0.897176616723819,0.940068675039602,0.947094808700061,0.951298482871387,0.955853813406038,0.948960681278118,0.924161152035256,0.917647076776334,0.934897024598409,0.897967416762906,0.941677617684568,0.944868693822375,0.948604612482624,0.924622589702427
"cg01364755",0.8431859,0.8641635,0.9259914,0.8496847,0.1994369,0.2591528,0.3510872,0.8849293,0.9230769,0.9103787,0.8254153,0.9282979,0.7781782,0.8211806,0.8861979,0.7825388,0.8225061,0.9391727,0.8974084,0.3131405,0.7424033,0.7288371,0.9308411,0.1740159,0.8693506,0.8530806,0.4050393,0.8983625,0.1915924,0.9234774,0.9363416,0.9387931,0.6733162,0.9424959,0.4917966,0.8841486,0.2757202,0.8813983,0.8191574,0.8452915,0.8822924,0.8393055,0.9216966,0.4560751,0.8876765,0.1974432,0.851956,0.8831812,0.8863949,0.8960375,0.1849981,0.8636893,0.9182733,0.896978,0.9004958,0.8994308,0.8056828,0.7630476,0.8885406,0.8454145,0.9128482,0.8546255,0.8353909,0.8306381
"cg04089420",0.847080967468621,0.74802415806579,0.895304945207929,0.876679535200966,0.64745107772772,0.606964224431026,0.626493161957069,0.936900105817384,0.804983508461129,0.939317269033233,0.827650384848125,0.87031898057919,0.907970061072196,0.881192953152593,0.896898379291867,0.801646054194878,0.863612777383556,0.851882343826746,0.90076547032088,0.629120875479919,0.905878408118662,0.793794517923259,0.917632618175786,0.685270724949107,0.912356972342659,0.870880514379662,0.71645746305782,0.911565882853376,0.555172437857479,0.883706432727632,0.881430820679799,0.89590490167194,0.780481127405953,0.928291941109537,0.67751082216757,0.869330211397291,0.644114712553888,0.877592034903341,0.791663750217021,0.864650309385501,0.865802361114369,0.898285722031605,0.874491792450623,0.821215576891648,0.924875058776073,0.947014523045266,0.882469070953938,0.879225803015516,0.883535369517486,0.804171577239836,0.366955510182512,0.898720733769367,0.913635661120899,0.87771359285898,0.809653952664058,0.90630936655477,0.899700201461208,0.813677064285942,0.799929918852392,0.901256125143838,0.920773159602337,0.832152509764403,0.913478352156167,0.85649520922144
"cg00615654",0.909433476544214,0.909799258296654,0.910297768501006,0.88316028684264,0.939749399800167,0.910843711499158,0.903695067815535,0.897192903266213,0.895023160516626,0.926309179052466,0.91714017056952,0.912071935459613,0.909700045343458,0.911539331919639,0.887902671954837,0.928267902898524,0.911512149693328,0.914018149334337,0.924511573647588,0.926880089661464,0.863968570456253,0.942040766972999,0.877785100075093,0.901655251248805,0.918470752658431,0.925558688137483,0.903717005499882,0.957546472698535,0.926093979557371,0.905784352271678,0.929034186742846,0.912705102568178,0.931816185737831,0.865921063207676,0.86297941053413,0.897495403567609,0.864225292510262,0.873817269768528,0.901841938388495,0.885751622550045,0.928798132493323,0.887636564270631,0.90377287780284,0.919675246018793,0.930317536782518,0.893258693432231,0.864587471833446,0.953063685243897,0.856214451353951,0.946149700191055,0.557307136485508,0.924810934708347,0.925722533330718,0.952293125055585,0.944649176448523,0.912403925015543,0.94668868501353,0.950069681037148,0.947023108488799,0.913521062120434,0.923036640495848,0.923413933814966,0.932896895862513,0.91513796918622
"cg17439770",0.888560232028681,0.826380061471149,0.907756587930704,0.866264850198111,0.899831911021506,0.848784905629162,0.892827162902991,0.938617123171374,0.887988499110978,0.92182485316426,0.890992374581564,0.855611805883175,0.899303900700564,0.878423293832004,0.87285848567234,0.877539520480036,0.918667146753423,0.915928489755937,0.917459382229113,0.890229248247167,0.894291841060011,0.940759557104095,0.887331452683492,0.902282310901248,0.837766715267005,0.891417406074261,0.89759037773234,0.828764472673226,0.931528136963571,0.916806493536813,0.84264971922487,0.879864375102576,0.894244468712653,0.845183133945648,0.872727746158634,0.862723884472838,0.794322108089097,0.795871497675946,0.869764637920886,0.912774748678686,0.890859297284515,0.856737557529602,0.857676609587782,0.921057277998941,0.927864571336981,0.900565873729999,0.875678460078428,0.883600230903508,0.811683604997071,0.882434388635648,0.659779030831553,0.850794264539576,0.880724976592346,0.897939254559238,0.913659933233607,0.872942968933076,0.90436075177077,0.909218342899307,0.893863579185142,0.914748384091762,0.908454592803354,0.864018474110189,0.93585377110432,0.85701329431618
"cg10435021",0.696895059019153,0.597754592472956,0.697211402262389,0.753582506704843,0.734569065298379,0.761637017984672,0.741905622413968,0.749454346128302,0.783090105467605,0.792381485043558,0.801818649785633,0.780505458406656,0.766351554716231,0.76515733725476,0.784588286589759,0.735119683233234,0.761556715811531,0.761579406447699,0.825700072503014,0.78141023255092,0.778706022632578,0.808413559908956,0.829876936917356,0.786127675367558,0.77543638735996,0.795984612116396,0.811417427371962,0.734364670114333,0.735203261006293,0.715076057867713,0.752410560939339,0.763049192818895,0.785179936568922,0.776756650010627,0.759713242515269,0.793558294254378,0.774910741877246,0.764861374512489,0.765452480343685,0.750848938875516,0.757252426741476,0.790589752626472,0.796376707785005,0.713719985598601,0.770982441473524,0.718691728520959,0.767339061034302,0.721260790490391,0.730513269005425,0.762803481047558,0.536898923073347,0.762281413091315,0.739367795353626,0.72983455164644,0.729703215446071,0.714815637917729,0.747063305309713,0.731107218897253,0.727693213086908,0.72402374870184,0.745905775038849,0.748432297726813,0.748240471304476,0.736013429129659
"cg05230927",0.771264351383417,0.782932345664935,0.765468692057985,0.774718054912055,0.792683005148544,0.785502147420567,0.802944229372874,0.852185135101672,0.860318298471313,0.810176536692296,0.839627142313148,0.856368054698952,0.827187821649288,0.845081356787808,0.873580939315107,0.799023955576904,0.822669893379682,0.827030818126976,0.852967464300204,0.785248244081474,0.870254626621055,0.840473201288336,0.886754928211118,0.825179145481754,0.813621259268431,0.867007190933824,0.864042263329546,0.790409711675658,0.818195734001038,0.754147043587113,0.832023398860665,0.84299393410539,0.820594767360628,0.811927844289493,0.831282569816367,0.880271616637622,0.814656009356905,0.844062340667688,0.869573473521392,0.827321039479052,0.810009507332359,0.866669299542276,0.845862674751295,0.757854982670115,0.793240895869229,0.800734368624774,0.851412133729856,0.815901819637178,0.802451411449481,0.825355955619493,0.488501367426621,0.822565656538192,0.84446472727126,0.8260896383509,0.814494208369981,0.801778692231181,0.833214575348912,0.855213051189365,0.796505105952942,0.777522918456045,0.825214599233632,0.850309381573216,0.83552325228185,0.82884347988109
